filename,label,manipulation,video_id,split
train\fake\Deepfakes\342_416_f000000.jpg,1,Deepfakes,342_416,train
train\fake\Deepfakes\342_416_f000075.jpg,1,Deepfakes,342_416,train
train\fake\Deepfakes\342_416_f000150.jpg,1,Deepfakes,342_416,train
train\fake\Deepfakes\342_416_f000225.jpg,1,Deepfakes,342_416,train
train\fake\Deepfakes\342_416_f000300.jpg,1,Deepfakes,342_416,train
train\fake\Deepfakes\617_566_f000000.jpg,1,Deepfakes,617_566,train
train\fake\Deepfakes\617_566_f000077.jpg,1,Deepfakes,617_566,train
train\fake\Deepfakes\617_566_f000154.jpg,1,Deepfakes,617_566,train
train\fake\Deepfakes\617_566_f000231.jpg,1,Deepfakes,617_566,train
train\fake\Deepfakes\617_566_f000308.jpg,1,Deepfakes,617_566,train
train\fake\Deepfakes\794_779_f000000.jpg,1,Deepfakes,794_779,train
train\fake\Deepfakes\794_779_f000219.jpg,1,Deepfakes,794_779,train
train\fake\Deepfakes\794_779_f000438.jpg,1,Deepfakes,794_779,train
train\fake\Deepfakes\794_779_f000657.jpg,1,Deepfakes,794_779,train
train\fake\Deepfakes\794_779_f000876.jpg,1,Deepfakes,794_779,train
train\fake\Deepfakes\414_385_f000000.jpg,1,Deepfakes,414_385,train
train\fake\Deepfakes\414_385_f000146.jpg,1,Deepfakes,414_385,train
train\fake\Deepfakes\414_385_f000292.jpg,1,Deepfakes,414_385,train
train\fake\Deepfakes\414_385_f000438.jpg,1,Deepfakes,414_385,train
train\fake\Deepfakes\414_385_f000584.jpg,1,Deepfakes,414_385,train
train\fake\Deepfakes\011_805_f000000.jpg,1,Deepfakes,011_805,train
train\fake\Deepfakes\011_805_f000157.jpg,1,Deepfakes,011_805,train
train\fake\Deepfakes\011_805_f000314.jpg,1,Deepfakes,011_805,train
train\fake\Deepfakes\011_805_f000471.jpg,1,Deepfakes,011_805,train
train\fake\Deepfakes\011_805_f000628.jpg,1,Deepfakes,011_805,train
train\fake\Deepfakes\067_025_f000000.jpg,1,Deepfakes,067_025,train
train\fake\Deepfakes\067_025_f000134.jpg,1,Deepfakes,067_025,train
train\fake\Deepfakes\067_025_f000268.jpg,1,Deepfakes,067_025,train
train\fake\Deepfakes\067_025_f000402.jpg,1,Deepfakes,067_025,train
train\fake\Deepfakes\067_025_f000536.jpg,1,Deepfakes,067_025,train
train\fake\Deepfakes\439_441_f000000.jpg,1,Deepfakes,439_441,train
train\fake\Deepfakes\439_441_f000115.jpg,1,Deepfakes,439_441,train
train\fake\Deepfakes\439_441_f000230.jpg,1,Deepfakes,439_441,train
train\fake\Deepfakes\439_441_f000345.jpg,1,Deepfakes,439_441,train
train\fake\Deepfakes\439_441_f000460.jpg,1,Deepfakes,439_441,train
train\fake\Deepfakes\403_497_f000000.jpg,1,Deepfakes,403_497,train
train\fake\Deepfakes\403_497_f000176.jpg,1,Deepfakes,403_497,train
train\fake\Deepfakes\403_497_f000352.jpg,1,Deepfakes,403_497,train
train\fake\Deepfakes\403_497_f000528.jpg,1,Deepfakes,403_497,train
train\fake\Deepfakes\403_497_f000704.jpg,1,Deepfakes,403_497,train
train\fake\Deepfakes\187_234_f000000.jpg,1,Deepfakes,187_234,train
train\fake\Deepfakes\187_234_f000246.jpg,1,Deepfakes,187_234,train
train\fake\Deepfakes\187_234_f000492.jpg,1,Deepfakes,187_234,train
train\fake\Deepfakes\187_234_f000738.jpg,1,Deepfakes,187_234,train
train\fake\Deepfakes\187_234_f000984.jpg,1,Deepfakes,187_234,train
train\fake\Deepfakes\106_198_f000000.jpg,1,Deepfakes,106_198,train
train\fake\Deepfakes\106_198_f000088.jpg,1,Deepfakes,106_198,train
train\fake\Deepfakes\106_198_f000176.jpg,1,Deepfakes,106_198,train
train\fake\Deepfakes\106_198_f000264.jpg,1,Deepfakes,106_198,train
train\fake\Deepfakes\106_198_f000352.jpg,1,Deepfakes,106_198,train
train\fake\Deepfakes\153_150_f000000.jpg,1,Deepfakes,153_150,train
train\fake\Deepfakes\153_150_f000182.jpg,1,Deepfakes,153_150,train
train\fake\Deepfakes\153_150_f000364.jpg,1,Deepfakes,153_150,train
train\fake\Deepfakes\153_150_f000546.jpg,1,Deepfakes,153_150,train
train\fake\Deepfakes\153_150_f000728.jpg,1,Deepfakes,153_150,train
train\fake\Deepfakes\365_307_f000000.jpg,1,Deepfakes,365_307,train
train\fake\Deepfakes\365_307_f000092.jpg,1,Deepfakes,365_307,train
train\fake\Deepfakes\365_307_f000184.jpg,1,Deepfakes,365_307,train
train\fake\Deepfakes\365_307_f000276.jpg,1,Deepfakes,365_307,train
train\fake\Deepfakes\365_307_f000368.jpg,1,Deepfakes,365_307,train
train\fake\Deepfakes\954_976_f000000.jpg,1,Deepfakes,954_976,train
train\fake\Deepfakes\954_976_f000093.jpg,1,Deepfakes,954_976,train
train\fake\Deepfakes\954_976_f000186.jpg,1,Deepfakes,954_976,train
train\fake\Deepfakes\954_976_f000279.jpg,1,Deepfakes,954_976,train
train\fake\Deepfakes\954_976_f000372.jpg,1,Deepfakes,954_976,train
train\fake\Deepfakes\396_272_f000000.jpg,1,Deepfakes,396_272,train
train\fake\Deepfakes\396_272_f000131.jpg,1,Deepfakes,396_272,train
train\fake\Deepfakes\396_272_f000262.jpg,1,Deepfakes,396_272,train
train\fake\Deepfakes\396_272_f000393.jpg,1,Deepfakes,396_272,train
train\fake\Deepfakes\396_272_f000524.jpg,1,Deepfakes,396_272,train
train\fake\Deepfakes\042_084_f000000.jpg,1,Deepfakes,042_084,train
train\fake\Deepfakes\042_084_f000084.jpg,1,Deepfakes,042_084,train
train\fake\Deepfakes\042_084_f000168.jpg,1,Deepfakes,042_084,train
train\fake\Deepfakes\042_084_f000252.jpg,1,Deepfakes,042_084,train
train\fake\Deepfakes\042_084_f000336.jpg,1,Deepfakes,042_084,train
train\fake\Deepfakes\730_815_f000000.jpg,1,Deepfakes,730_815,train
train\fake\Deepfakes\730_815_f000179.jpg,1,Deepfakes,730_815,train
train\fake\Deepfakes\730_815_f000358.jpg,1,Deepfakes,730_815,train
train\fake\Deepfakes\730_815_f000537.jpg,1,Deepfakes,730_815,train
train\fake\Deepfakes\730_815_f000716.jpg,1,Deepfakes,730_815,train
train\fake\Deepfakes\848_894_f000000.jpg,1,Deepfakes,848_894,train
train\fake\Deepfakes\848_894_f000089.jpg,1,Deepfakes,848_894,train
train\fake\Deepfakes\848_894_f000178.jpg,1,Deepfakes,848_894,train
train\fake\Deepfakes\848_894_f000267.jpg,1,Deepfakes,848_894,train
train\fake\Deepfakes\848_894_f000356.jpg,1,Deepfakes,848_894,train
train\fake\Deepfakes\096_101_f000000.jpg,1,Deepfakes,096_101,train
train\fake\Deepfakes\096_101_f000125.jpg,1,Deepfakes,096_101,train
train\fake\Deepfakes\096_101_f000250.jpg,1,Deepfakes,096_101,train
train\fake\Deepfakes\096_101_f000375.jpg,1,Deepfakes,096_101,train
train\fake\Deepfakes\096_101_f000500.jpg,1,Deepfakes,096_101,train
train\fake\Deepfakes\132_007_f000000.jpg,1,Deepfakes,132_007,train
train\fake\Deepfakes\132_007_f000103.jpg,1,Deepfakes,132_007,train
train\fake\Deepfakes\132_007_f000206.jpg,1,Deepfakes,132_007,train
train\fake\Deepfakes\132_007_f000309.jpg,1,Deepfakes,132_007,train
train\fake\Deepfakes\132_007_f000412.jpg,1,Deepfakes,132_007,train
train\fake\Deepfakes\200_189_f000000.jpg,1,Deepfakes,200_189,train
train\fake\Deepfakes\200_189_f000179.jpg,1,Deepfakes,200_189,train
train\fake\Deepfakes\200_189_f000358.jpg,1,Deepfakes,200_189,train
train\fake\Deepfakes\200_189_f000537.jpg,1,Deepfakes,200_189,train
train\fake\Deepfakes\200_189_f000716.jpg,1,Deepfakes,200_189,train
train\fake\Deepfakes\683_607_f000000.jpg,1,Deepfakes,683_607,train
train\fake\Deepfakes\683_607_f000075.jpg,1,Deepfakes,683_607,train
train\fake\Deepfakes\683_607_f000150.jpg,1,Deepfakes,683_607,train
train\fake\Deepfakes\683_607_f000225.jpg,1,Deepfakes,683_607,train
train\fake\Deepfakes\683_607_f000300.jpg,1,Deepfakes,683_607,train
train\fake\Deepfakes\988_966_f000000.jpg,1,Deepfakes,988_966,train
train\fake\Deepfakes\988_966_f000113.jpg,1,Deepfakes,988_966,train
train\fake\Deepfakes\988_966_f000226.jpg,1,Deepfakes,988_966,train
train\fake\Deepfakes\988_966_f000339.jpg,1,Deepfakes,988_966,train
train\fake\Deepfakes\988_966_f000452.jpg,1,Deepfakes,988_966,train
train\fake\Deepfakes\344_020_f000000.jpg,1,Deepfakes,344_020,train
train\fake\Deepfakes\344_020_f000157.jpg,1,Deepfakes,344_020,train
train\fake\Deepfakes\344_020_f000314.jpg,1,Deepfakes,344_020,train
train\fake\Deepfakes\344_020_f000471.jpg,1,Deepfakes,344_020,train
train\fake\Deepfakes\344_020_f000628.jpg,1,Deepfakes,344_020,train
train\fake\Deepfakes\784_769_f000000.jpg,1,Deepfakes,784_769,train
train\fake\Deepfakes\784_769_f000139.jpg,1,Deepfakes,784_769,train
train\fake\Deepfakes\784_769_f000278.jpg,1,Deepfakes,784_769,train
train\fake\Deepfakes\784_769_f000417.jpg,1,Deepfakes,784_769,train
train\fake\Deepfakes\784_769_f000556.jpg,1,Deepfakes,784_769,train
train\fake\Deepfakes\382_409_f000000.jpg,1,Deepfakes,382_409,train
train\fake\Deepfakes\382_409_f000078.jpg,1,Deepfakes,382_409,train
train\fake\Deepfakes\382_409_f000156.jpg,1,Deepfakes,382_409,train
train\fake\Deepfakes\382_409_f000234.jpg,1,Deepfakes,382_409,train
train\fake\Deepfakes\382_409_f000312.jpg,1,Deepfakes,382_409,train
train\fake\Deepfakes\020_344_f000000.jpg,1,Deepfakes,020_344,train
train\fake\Deepfakes\020_344_f000097.jpg,1,Deepfakes,020_344,train
train\fake\Deepfakes\020_344_f000194.jpg,1,Deepfakes,020_344,train
train\fake\Deepfakes\020_344_f000291.jpg,1,Deepfakes,020_344,train
train\fake\Deepfakes\020_344_f000388.jpg,1,Deepfakes,020_344,train
train\fake\Deepfakes\321_288_f000000.jpg,1,Deepfakes,321_288,train
train\fake\Deepfakes\321_288_f000141.jpg,1,Deepfakes,321_288,train
train\fake\Deepfakes\321_288_f000282.jpg,1,Deepfakes,321_288,train
train\fake\Deepfakes\321_288_f000423.jpg,1,Deepfakes,321_288,train
train\fake\Deepfakes\321_288_f000564.jpg,1,Deepfakes,321_288,train
train\fake\Deepfakes\172_582_f000000.jpg,1,Deepfakes,172_582,train
train\fake\Deepfakes\172_582_f000187.jpg,1,Deepfakes,172_582,train
train\fake\Deepfakes\172_582_f000374.jpg,1,Deepfakes,172_582,train
train\fake\Deepfakes\172_582_f000561.jpg,1,Deepfakes,172_582,train
train\fake\Deepfakes\172_582_f000748.jpg,1,Deepfakes,172_582,train
train\fake\Deepfakes\469_481_f000000.jpg,1,Deepfakes,469_481,train
train\fake\Deepfakes\469_481_f000103.jpg,1,Deepfakes,469_481,train
train\fake\Deepfakes\469_481_f000206.jpg,1,Deepfakes,469_481,train
train\fake\Deepfakes\469_481_f000309.jpg,1,Deepfakes,469_481,train
train\fake\Deepfakes\469_481_f000412.jpg,1,Deepfakes,469_481,train
train\fake\Deepfakes\704_723_f000000.jpg,1,Deepfakes,704_723,train
train\fake\Deepfakes\704_723_f000112.jpg,1,Deepfakes,704_723,train
train\fake\Deepfakes\704_723_f000224.jpg,1,Deepfakes,704_723,train
train\fake\Deepfakes\704_723_f000336.jpg,1,Deepfakes,704_723,train
train\fake\Deepfakes\704_723_f000448.jpg,1,Deepfakes,704_723,train
val\fake\Deepfakes\358_380_f000000.jpg,1,Deepfakes,358_380,val
val\fake\Deepfakes\358_380_f000133.jpg,1,Deepfakes,358_380,val
val\fake\Deepfakes\358_380_f000266.jpg,1,Deepfakes,358_380,val
val\fake\Deepfakes\358_380_f000399.jpg,1,Deepfakes,358_380,val
val\fake\Deepfakes\358_380_f000532.jpg,1,Deepfakes,358_380,val
val\fake\Deepfakes\024_073_f000000.jpg,1,Deepfakes,024_073,val
val\fake\Deepfakes\024_073_f000076.jpg,1,Deepfakes,024_073,val
val\fake\Deepfakes\024_073_f000152.jpg,1,Deepfakes,024_073,val
val\fake\Deepfakes\024_073_f000228.jpg,1,Deepfakes,024_073,val
val\fake\Deepfakes\024_073_f000304.jpg,1,Deepfakes,024_073,val
val\fake\Deepfakes\084_042_f000000.jpg,1,Deepfakes,084_042,val
val\fake\Deepfakes\084_042_f000093.jpg,1,Deepfakes,084_042,val
val\fake\Deepfakes\084_042_f000186.jpg,1,Deepfakes,084_042,val
val\fake\Deepfakes\084_042_f000279.jpg,1,Deepfakes,084_042,val
val\fake\Deepfakes\084_042_f000372.jpg,1,Deepfakes,084_042,val
val\fake\Deepfakes\518_131_f000000.jpg,1,Deepfakes,518_131,val
val\fake\Deepfakes\518_131_f000073.jpg,1,Deepfakes,518_131,val
val\fake\Deepfakes\518_131_f000146.jpg,1,Deepfakes,518_131,val
val\fake\Deepfakes\518_131_f000219.jpg,1,Deepfakes,518_131,val
val\fake\Deepfakes\518_131_f000292.jpg,1,Deepfakes,518_131,val
val\fake\Deepfakes\974_953_f000000.jpg,1,Deepfakes,974_953,val
val\fake\Deepfakes\974_953_f000079.jpg,1,Deepfakes,974_953,val
val\fake\Deepfakes\974_953_f000158.jpg,1,Deepfakes,974_953,val
val\fake\Deepfakes\974_953_f000237.jpg,1,Deepfakes,974_953,val
val\fake\Deepfakes\974_953_f000316.jpg,1,Deepfakes,974_953,val
val\fake\Deepfakes\718_972_f000000.jpg,1,Deepfakes,718_972,val
val\fake\Deepfakes\718_972_f000144.jpg,1,Deepfakes,718_972,val
val\fake\Deepfakes\718_972_f000288.jpg,1,Deepfakes,718_972,val
val\fake\Deepfakes\718_972_f000432.jpg,1,Deepfakes,718_972,val
val\fake\Deepfakes\718_972_f000576.jpg,1,Deepfakes,718_972,val
val\fake\Deepfakes\086_090_f000000.jpg,1,Deepfakes,086_090,val
val\fake\Deepfakes\086_090_f000233.jpg,1,Deepfakes,086_090,val
val\fake\Deepfakes\086_090_f000466.jpg,1,Deepfakes,086_090,val
val\fake\Deepfakes\086_090_f000699.jpg,1,Deepfakes,086_090,val
val\fake\Deepfakes\086_090_f000932.jpg,1,Deepfakes,086_090,val
val\fake\Deepfakes\312_021_f000000.jpg,1,Deepfakes,312_021,val
val\fake\Deepfakes\312_021_f000106.jpg,1,Deepfakes,312_021,val
val\fake\Deepfakes\312_021_f000212.jpg,1,Deepfakes,312_021,val
val\fake\Deepfakes\312_021_f000318.jpg,1,Deepfakes,312_021,val
val\fake\Deepfakes\312_021_f000424.jpg,1,Deepfakes,312_021,val
val\fake\Deepfakes\576_155_f000000.jpg,1,Deepfakes,576_155,val
val\fake\Deepfakes\576_155_f000115.jpg,1,Deepfakes,576_155,val
val\fake\Deepfakes\576_155_f000230.jpg,1,Deepfakes,576_155,val
val\fake\Deepfakes\576_155_f000345.jpg,1,Deepfakes,576_155,val
val\fake\Deepfakes\576_155_f000460.jpg,1,Deepfakes,576_155,val
val\fake\Deepfakes\350_349_f000000.jpg,1,Deepfakes,350_349,val
val\fake\Deepfakes\350_349_f000101.jpg,1,Deepfakes,350_349,val
val\fake\Deepfakes\350_349_f000202.jpg,1,Deepfakes,350_349,val
val\fake\Deepfakes\350_349_f000303.jpg,1,Deepfakes,350_349,val
val\fake\Deepfakes\350_349_f000404.jpg,1,Deepfakes,350_349,val
val\fake\Deepfakes\884_968_f000000.jpg,1,Deepfakes,884_968,val
val\fake\Deepfakes\884_968_f000085.jpg,1,Deepfakes,884_968,val
val\fake\Deepfakes\884_968_f000170.jpg,1,Deepfakes,884_968,val
val\fake\Deepfakes\884_968_f000255.jpg,1,Deepfakes,884_968,val
val\fake\Deepfakes\884_968_f000340.jpg,1,Deepfakes,884_968,val
val\fake\Deepfakes\545_553_f000000.jpg,1,Deepfakes,545_553,val
val\fake\Deepfakes\545_553_f000108.jpg,1,Deepfakes,545_553,val
val\fake\Deepfakes\545_553_f000216.jpg,1,Deepfakes,545_553,val
val\fake\Deepfakes\545_553_f000324.jpg,1,Deepfakes,545_553,val
val\fake\Deepfakes\545_553_f000432.jpg,1,Deepfakes,545_553,val
val\fake\Deepfakes\596_609_f000000.jpg,1,Deepfakes,596_609,val
val\fake\Deepfakes\596_609_f000139.jpg,1,Deepfakes,596_609,val
val\fake\Deepfakes\596_609_f000278.jpg,1,Deepfakes,596_609,val
val\fake\Deepfakes\596_609_f000417.jpg,1,Deepfakes,596_609,val
val\fake\Deepfakes\596_609_f000556.jpg,1,Deepfakes,596_609,val
val\fake\Deepfakes\528_510_f000000.jpg,1,Deepfakes,528_510,val
val\fake\Deepfakes\528_510_f000094.jpg,1,Deepfakes,528_510,val
val\fake\Deepfakes\528_510_f000188.jpg,1,Deepfakes,528_510,val
val\fake\Deepfakes\528_510_f000282.jpg,1,Deepfakes,528_510,val
val\fake\Deepfakes\528_510_f000376.jpg,1,Deepfakes,528_510,val
val\fake\Deepfakes\523_541_f000000.jpg,1,Deepfakes,523_541,val
val\fake\Deepfakes\523_541_f000093.jpg,1,Deepfakes,523_541,val
val\fake\Deepfakes\523_541_f000186.jpg,1,Deepfakes,523_541,val
val\fake\Deepfakes\523_541_f000279.jpg,1,Deepfakes,523_541,val
val\fake\Deepfakes\523_541_f000372.jpg,1,Deepfakes,523_541,val
val\fake\Deepfakes\156_243_f000000.jpg,1,Deepfakes,156_243,val
val\fake\Deepfakes\156_243_f000129.jpg,1,Deepfakes,156_243,val
val\fake\Deepfakes\156_243_f000258.jpg,1,Deepfakes,156_243,val
val\fake\Deepfakes\156_243_f000387.jpg,1,Deepfakes,156_243,val
val\fake\Deepfakes\156_243_f000516.jpg,1,Deepfakes,156_243,val
val\fake\Deepfakes\748_355_f000000.jpg,1,Deepfakes,748_355,val
val\fake\Deepfakes\748_355_f000079.jpg,1,Deepfakes,748_355,val
val\fake\Deepfakes\748_355_f000158.jpg,1,Deepfakes,748_355,val
val\fake\Deepfakes\748_355_f000316.jpg,1,Deepfakes,748_355,val
val\fake\Deepfakes\063_041_f000000.jpg,1,Deepfakes,063_041,val
val\fake\Deepfakes\063_041_f000232.jpg,1,Deepfakes,063_041,val
val\fake\Deepfakes\063_041_f000464.jpg,1,Deepfakes,063_041,val
val\fake\Deepfakes\063_041_f000696.jpg,1,Deepfakes,063_041,val
val\fake\Deepfakes\063_041_f000928.jpg,1,Deepfakes,063_041,val
val\fake\Deepfakes\175_159_f000000.jpg,1,Deepfakes,175_159,val
val\fake\Deepfakes\175_159_f000125.jpg,1,Deepfakes,175_159,val
val\fake\Deepfakes\175_159_f000250.jpg,1,Deepfakes,175_159,val
val\fake\Deepfakes\175_159_f000375.jpg,1,Deepfakes,175_159,val
val\fake\Deepfakes\175_159_f000500.jpg,1,Deepfakes,175_159,val
val\fake\Deepfakes\832_762_f000000.jpg,1,Deepfakes,832_762,val
val\fake\Deepfakes\832_762_f000138.jpg,1,Deepfakes,832_762,val
val\fake\Deepfakes\832_762_f000276.jpg,1,Deepfakes,832_762,val
val\fake\Deepfakes\832_762_f000414.jpg,1,Deepfakes,832_762,val
val\fake\Deepfakes\832_762_f000552.jpg,1,Deepfakes,832_762,val
val\fake\Deepfakes\905_860_f000000.jpg,1,Deepfakes,905_860,val
val\fake\Deepfakes\905_860_f000095.jpg,1,Deepfakes,905_860,val
val\fake\Deepfakes\905_860_f000190.jpg,1,Deepfakes,905_860,val
val\fake\Deepfakes\905_860_f000285.jpg,1,Deepfakes,905_860,val
val\fake\Deepfakes\905_860_f000380.jpg,1,Deepfakes,905_860,val
val\fake\Deepfakes\445_494_f000000.jpg,1,Deepfakes,445_494,val
val\fake\Deepfakes\445_494_f000263.jpg,1,Deepfakes,445_494,val
val\fake\Deepfakes\445_494_f000526.jpg,1,Deepfakes,445_494,val
val\fake\Deepfakes\445_494_f000789.jpg,1,Deepfakes,445_494,val
val\fake\Deepfakes\445_494_f001052.jpg,1,Deepfakes,445_494,val
val\fake\Deepfakes\689_690_f000000.jpg,1,Deepfakes,689_690,val
val\fake\Deepfakes\689_690_f000113.jpg,1,Deepfakes,689_690,val
val\fake\Deepfakes\689_690_f000226.jpg,1,Deepfakes,689_690,val
val\fake\Deepfakes\689_690_f000339.jpg,1,Deepfakes,689_690,val
val\fake\Deepfakes\689_690_f000452.jpg,1,Deepfakes,689_690,val
val\fake\Deepfakes\490_534_f000000.jpg,1,Deepfakes,490_534,val
val\fake\Deepfakes\490_534_f000158.jpg,1,Deepfakes,490_534,val
val\fake\Deepfakes\490_534_f000316.jpg,1,Deepfakes,490_534,val
val\fake\Deepfakes\490_534_f000474.jpg,1,Deepfakes,490_534,val
val\fake\Deepfakes\490_534_f000632.jpg,1,Deepfakes,490_534,val
val\fake\Deepfakes\274_412_f000000.jpg,1,Deepfakes,274_412,val
val\fake\Deepfakes\274_412_f000118.jpg,1,Deepfakes,274_412,val
val\fake\Deepfakes\274_412_f000236.jpg,1,Deepfakes,274_412,val
val\fake\Deepfakes\274_412_f000354.jpg,1,Deepfakes,274_412,val
val\fake\Deepfakes\274_412_f000472.jpg,1,Deepfakes,274_412,val
val\fake\Deepfakes\803_017_f000000.jpg,1,Deepfakes,803_017,val
val\fake\Deepfakes\803_017_f000074.jpg,1,Deepfakes,803_017,val
val\fake\Deepfakes\803_017_f000148.jpg,1,Deepfakes,803_017,val
val\fake\Deepfakes\803_017_f000222.jpg,1,Deepfakes,803_017,val
val\fake\Deepfakes\803_017_f000296.jpg,1,Deepfakes,803_017,val
val\fake\Deepfakes\684_717_f000000.jpg,1,Deepfakes,684_717,val
val\fake\Deepfakes\684_717_f000124.jpg,1,Deepfakes,684_717,val
val\fake\Deepfakes\684_717_f000248.jpg,1,Deepfakes,684_717,val
val\fake\Deepfakes\684_717_f000372.jpg,1,Deepfakes,684_717,val
val\fake\Deepfakes\684_717_f000496.jpg,1,Deepfakes,684_717,val
val\fake\Deepfakes\539_499_f000000.jpg,1,Deepfakes,539_499,val
val\fake\Deepfakes\539_499_f000078.jpg,1,Deepfakes,539_499,val
val\fake\Deepfakes\539_499_f000156.jpg,1,Deepfakes,539_499,val
val\fake\Deepfakes\539_499_f000234.jpg,1,Deepfakes,539_499,val
val\fake\Deepfakes\539_499_f000312.jpg,1,Deepfakes,539_499,val
val\fake\Deepfakes\121_093_f000000.jpg,1,Deepfakes,121_093,val
val\fake\Deepfakes\121_093_f000138.jpg,1,Deepfakes,121_093,val
val\fake\Deepfakes\121_093_f000276.jpg,1,Deepfakes,121_093,val
val\fake\Deepfakes\121_093_f000414.jpg,1,Deepfakes,121_093,val
val\fake\Deepfakes\121_093_f000552.jpg,1,Deepfakes,121_093,val
val\fake\Deepfakes\736_785_f000000.jpg,1,Deepfakes,736_785,val
val\fake\Deepfakes\736_785_f000103.jpg,1,Deepfakes,736_785,val
val\fake\Deepfakes\736_785_f000206.jpg,1,Deepfakes,736_785,val
val\fake\Deepfakes\736_785_f000309.jpg,1,Deepfakes,736_785,val
val\fake\Deepfakes\736_785_f000412.jpg,1,Deepfakes,736_785,val
test\fake\Deepfakes\687_615_f000000.jpg,1,Deepfakes,687_615,test
test\fake\Deepfakes\687_615_f000117.jpg,1,Deepfakes,687_615,test
test\fake\Deepfakes\687_615_f000234.jpg,1,Deepfakes,687_615,test
test\fake\Deepfakes\687_615_f000351.jpg,1,Deepfakes,687_615,test
test\fake\Deepfakes\687_615_f000468.jpg,1,Deepfakes,687_615,test
test\fake\Deepfakes\649_816_f000000.jpg,1,Deepfakes,649_816,test
test\fake\Deepfakes\649_816_f000232.jpg,1,Deepfakes,649_816,test
test\fake\Deepfakes\649_816_f000464.jpg,1,Deepfakes,649_816,test
test\fake\Deepfakes\649_816_f000696.jpg,1,Deepfakes,649_816,test
test\fake\Deepfakes\649_816_f000928.jpg,1,Deepfakes,649_816,test
test\fake\Deepfakes\323_302_f000000.jpg,1,Deepfakes,323_302,test
test\fake\Deepfakes\323_302_f000113.jpg,1,Deepfakes,323_302,test
test\fake\Deepfakes\323_302_f000226.jpg,1,Deepfakes,323_302,test
test\fake\Deepfakes\323_302_f000339.jpg,1,Deepfakes,323_302,test
test\fake\Deepfakes\323_302_f000452.jpg,1,Deepfakes,323_302,test
test\fake\Deepfakes\920_811_f000000.jpg,1,Deepfakes,920_811,test
test\fake\Deepfakes\920_811_f000092.jpg,1,Deepfakes,920_811,test
test\fake\Deepfakes\920_811_f000184.jpg,1,Deepfakes,920_811,test
test\fake\Deepfakes\920_811_f000276.jpg,1,Deepfakes,920_811,test
test\fake\Deepfakes\920_811_f000368.jpg,1,Deepfakes,920_811,test
test\fake\Deepfakes\873_872_f000000.jpg,1,Deepfakes,873_872,test
test\fake\Deepfakes\873_872_f000220.jpg,1,Deepfakes,873_872,test
test\fake\Deepfakes\873_872_f000440.jpg,1,Deepfakes,873_872,test
test\fake\Deepfakes\873_872_f000660.jpg,1,Deepfakes,873_872,test
test\fake\Deepfakes\873_872_f000880.jpg,1,Deepfakes,873_872,test
